X,Y,Z,lon,lat,lon_wsta,lat_wsta,h_wsta,north_wsta,east_wsta,azimuth_pyproj,azimuth_back_pyproj,distance_pyproj,dif_z,elevation_pyproj,zenith_view_pyproj,azimuth_pyproj_360,azimuth_pyproj_class360,euclidean_distance,azimuth_bearing,azimuth_bearing_360,azimuth_bearing_class360,elevation_manual,zenith_view_manual,distance_comparison,azimuth_comparison,elevation_comparison,azimuth_class_comparison,azimuth_hor
214304.5,494539.5,3.7610692977905273,6.259292998730361,52.43542905214712,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,12.581539999454376,-167.41820892955442,98.8926118011861,-1.2789307022094727,-0.7409375219085663,90.74093752190856,12.581539999454376,13.0,98.88644032142142,12.551099244891931,12.551099244891931,13.0,-0.7409837584914639,90.74098375849148,0.0061714797646885,0.0304407545624432,4.623658289759636e-05,0.0,-167.0
214307.5,494539.5,3.751872301101685,6.259337109622327,52.43542872739507,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,14.271406952036138,-165.72830701193826,99.554132686118,-1.288127698898315,-0.7413068684242851,90.74130686842427,14.271406952036138,14.0,99.54792077354122,14.23719793969116,14.23719793969116,14.0,-0.7413531217210642,90.74135312172106,0.0062119125767878,0.0342090123449772,4.62532967790974e-05,0.0,-166.0
214308.5,494539.5,3.7503199577331534,6.259351813252858,52.43542861914097,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,14.829537551478632,-165.17016475748443,99.79371083858597,-1.2896800422668466,-0.7404185028925883,90.7404185028926,14.829537551478632,15.0,99.78748425512242,14.79410938161656,14.79410938161656,15.0,-0.7404646987090342,90.74046469870903,0.0062265834635297,0.0354281698620724,4.619581644593751e-05,0.0,-165.0
214255.5,494538.5,3.8824744224548335,6.258572343756811,52.43542536750206,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-15.951156630600178,164.04852320446906,99.95661891746596,-1.1575255775451665,-0.663471479943821,90.66347147994382,344.04884336939983,344.0,99.9503822843209,344.08668056169233,344.08668056169233,344.0,-0.6635128750661475,90.66351287506616,0.0062366331450789,360.0378371922925,4.1395122326481903e-05,0.0,164.0
214256.5,494538.5,3.885566234588623,6.258587047388779,52.4354252593435,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-15.400362175450075,164.59932931463183,99.67483236517256,-1.154433765411377,-0.6635699661371383,90.66356996613712,344.5996378245499,345.0,99.66861292509772,344.6362990137375,344.6362990137375,345.0,-0.6636113699898941,90.6636113699899,0.0062194400748296,360.0366611891876,4.140385275586134e-05,0.0,165.0
214309.5,494538.5,3.746971607208252,6.259366339756717,52.43541952428648,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,15.531652459382752,-164.46803833498925,99.07568812145966,-1.293028392791748,-0.7477199030150976,90.7477199030151,15.531652459382752,16.0,99.06950607961794,15.49470970695601,15.49470970695601,15.0,-0.7477665562291463,90.74776655622917,0.0061820418417255,0.0369427524267429,4.66532140487308e-05,1.0,-164.0
214311.5,494538.5,3.733586549758911,6.259395747011118,52.43541930776772,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,16.64384801887581,-163.3558194654803,99.60678669902836,-1.306413450241089,-0.7514315827733474,90.75143158277336,16.64384801887581,17.0,99.60057229816296,16.604551700190516,16.604551700190516,17.0,-0.7514784616363285,90.75147846163632,0.0062144008653888,0.0392963186852952,4.687886298104793e-05,0.0,-163.0
214252.5,494537.5,3.8917975425720206,6.258528055904584,52.43541670536948,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-17.764209104629046,162.235435625157,99.90763453271934,-1.1482024574279794,-0.6584507677351468,90.65845076773516,342.23579089537094,342.0,99.90140141735138,342.27739836386945,342.27739836386945,342.0,-0.6584918466205096,90.6584918466205,0.0062331153679622,360.0416074684985,4.10788853628663e-05,0.0,162.0
214253.5,494537.5,3.881037473678589,6.258542759533444,52.435416597214456,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-17.218465302296682,162.7811910824989,99.59558824309394,-1.1589625263214112,-0.6667028679962859,90.66670286799628,342.7815346977033,343.0,99.58937437689748,342.82202408055457,342.82202408055457,343.0,-0.6667444630806811,90.66674446308068,0.0062138661964752,360.04048938285126,4.159508439527393e-05,0.0,163.0
214314.5,494537.5,3.704709768295288,6.259439680750485,52.43540999637645,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,18.46314906315885,-161.53648359660963,99.52005639804128,-1.335290231704712,-0.7687084088147204,90.76870840881472,18.46314906315885,18.0,99.5138482336849,18.4201316863536,18.4201316863536,18.0,-0.7687563588791222,90.76875635887912,0.0062081643563942,0.0430173768052561,4.795006440183602e-05,0.0,-162.0
214315.5,494537.5,3.695481061935425,6.2594543843742585,52.43540988810852,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,19.0097325527291,-160.98988845203493,99.8298688763357,-1.3445189380645752,-0.771618797030142,90.77161879703014,19.0097325527291,19.0,99.82364185856945,18.965630351229272,18.965630351229272,19.0,-0.7716669249371937,90.7716669249372,0.0062270177662497,0.0441022014998289,4.812790705166492e-05,0.0,-161.0
214249.5,494536.5,3.8896667957305913,6.258483768069301,52.43540804321865,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-19.57722332748938,160.42238629703098,99.95872973731753,-1.1503332042694088,-0.6593353923049025,90.6593353923049,340.4227766725106,340.0,99.9524941735806,340.46798825353613,340.46798825353613,340.0,-0.6593765214924502,90.65937652149243,0.0062355637369364,360.0452115810255,4.112918754772821e-05,0.0,160.0
214250.5,494536.5,3.892080068588257,6.258498471695777,52.435407935071,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-19.037629175528988,160.96199210399837,99.61672904498911,-1.1479199314117432,-0.6602109600882357,90.66021096008824,340.962370824471,341.0,99.61051438051472,341.00652796862414,341.00652796862414,341.0,-0.6602521467683189,90.66025214676831,0.006214664474399,360.04415714415313,4.1186680083238336e-05,0.0,161.0
214317.5,494536.5,3.697440624237061,6.25948361447186,52.435400684972,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,20.28378490139172,-159.71581293380774,99.5337823823113,-1.342559375762939,-0.772786078717013,90.77278607871702,20.28378490139172,20.0,99.52757396034606,20.23721684241847,20.23721684241847,20.0,-0.7728342784266605,90.77283427842666,0.0062084219652405,0.0465680589732464,4.819970964753395e-05,0.0,-160.0
214318.5,494536.5,3.7010643482208248,6.259498318092748,52.43540057670048,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,20.824289017135808,-159.17529716306225,99.87359867145936,-1.3389356517791753,-0.7680785253789889,90.76807852537898,20.824289017135808,21.0,99.8673693558773,20.77670231029086,20.77670231029086,21.0,-0.7681264292169001,90.7681264292169,0.0062293155820611,0.047586706844946,4.790383791120068e-05,0.0,-159.0
214247.5,494535.5,3.890807628631592,6.258454183875028,52.43539927290914,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-20.85419125132533,159.14539492295128,99.73819053518552,-1.1491923713684082,-0.660137895301752,90.66013789530176,339.14580874867465,339.0,99.73196910479416,339.1934513208166,339.1934513208166,339.0,-0.6601790720529574,90.66017907205296,0.0062214303913634,360.047642572142,4.1176751205407314e-05,0.0,159.0
214319.5,494535.5,3.6822259426116943,6.259512844556811,52.43539148182585,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,21.56480209181549,-158.4347725738323,99.28719018386312,-1.3577740573883057,-0.7834834878016396,90.78348348780165,21.56480209181549,22.0,99.28099759247168,21.51584728535365,21.51584728535365,22.0,-0.7835323510117861,90.7835323510118,0.0061925913914393,0.0489548064618396,4.88632101465214e-05,0.0,-158.0
214244.5,494534.5,3.8857331275939937,6.258409896071421,52.4353906107302,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-22.66452015801216,157.3350309110314,99.95960714878818,-1.1542668724060063,-0.6615840423830911,90.6615840423831,337.3354798419878,337.0,99.9533728689958,337.3864059146799,337.3864059146799,337.0,-0.6616253029556267,90.66162530295564,0.0062342797923946,360.0509260726921,4.126057253561744e-05,0.0,157.0
214245.5,494534.5,3.883143186569213,6.258424599692207,52.43539050259104,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-22.136178934067505,157.8633837899772,99.56739860730224,-1.156856813430787,-0.6656800459241481,90.66568004592416,337.8638210659325,338.0,99.561188379406,337.91380924099934,337.91380924099934,338.0,-0.665721564640553,90.66572156464056,0.0062102278962328,360.04998817506686,4.1518716404898015e-05,0.0,158.0
214321.5,494534.5,3.6530132293701167,6.259542074629199,52.43538227867044,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,22.85155141672635,-157.1480000793826,99.09046183808344,-1.3869867706298833,-0.8019268200558858,90.80192682005588,22.85155141672635,23.0,99.08428224234451,22.800297448949777,22.800297448949777,23.0,-0.8019768273449214,90.80197682734492,0.0061795957389136,0.0512539677765708,5.000728903559182e-05,0.0,-157.0
214323.5,494534.5,3.6457464694976807,6.259571481857901,52.435382062108985,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,23.91440204441268,-156.08512614170678,99.86213276171952,-1.3942535305023194,-0.7998993269868262,90.79989932698685,23.91440204441268,24.0,99.85590595824928,23.861326548645632,23.861326548645632,24.0,-0.7999492005383987,90.7999492005384,0.0062268034702555,0.0530754957670502,4.987355157248796e-05,0.0,-156.0
214242.5,494533.5,3.866864681243896,6.258380311902813,52.435381840399344,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-23.945669789602064,156.05385782922428,99.8593259334188,-1.173135318756104,-0.6730729452059523,90.67307294520596,336.05433021039795,336.0,99.85309868946707,336.10745820193563,336.10745820193563,336.0,-0.6731149169008613,90.67311491690086,0.0062272439516988,360.0531279915377,4.197169490904873e-05,0.0,156.0
214324.5,494533.5,3.6207125186920166,6.259586008300657,52.4353729672245,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,24.671889976137177,-155.3276266954539,99.3461508930262,-1.4192874813079834,-0.8184881868248253,90.81848818682482,24.671889976137177,25.0,99.339956591675,24.61756060818551,24.61756060818551,25.0,-0.8185392163688984,90.8185392163689,0.0061943013512149,0.0543293679516665,5.102954407310012e-05,0.0,-155.0
214241.5,494532.5,3.864649534225464,6.258365431361558,52.43537296193199,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-24.710149894607675,155.28936592900925,99.37600814602033,-1.1753504657745362,-0.6776231263406078,90.6776231263406,335.2898501053923,335.0,99.36981116777608,335.3442418069647,335.3442418069647,335.0,-0.6776653808656782,90.67766538086568,0.0061969782442332,360.0543917015724,4.225452507033989e-05,0.0,155.0
214327.5,494532.5,3.5894179344177246,6.259629941953573,52.43536365576243,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,26.481067711803856,-153.51841413528837,99.7015458443588,-1.4505820655822754,-0.833551434169983,90.83355143416998,26.481067711803856,26.0,99.6953307020502,26.423898519676577,26.423898519676577,26.0,-0.8336033915657854,90.8336033915658,0.0062151423085907,0.0571691921272794,5.195739580243775e-05,0.0,-154.0
214238.5,494531.5,3.8532581329345694,6.258321143601317,52.435364299718806,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-26.51248308588988,153.48699763253862,99.8088802887806,-1.1867418670654306,-0.6812229146290556,90.68122291462906,333.48751691411013,333.0,99.80265756926696,333.54473344030635,333.54473344030635,334.0,-0.6812653850372198,90.68126538503722,0.0062227195136301,360.0572165261962,4.247040816418579e-05,1.0,153.0
214239.5,494531.5,3.850891590118408,6.258335847213649,52.43536419159069,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-25.9995526689691,153.99993970445186,99.35569890364822,-1.1891084098815918,-0.6856943419475175,90.68569434194752,334.0004473310309,334.0,99.3495039822516,334.0568824588947,334.0568824588947,334.0,-0.6857370942186454,90.68573709421864,0.006194921396613,360.0564351278638,4.275227112782165e-05,0.0,154.0
214328.5,494531.5,3.5701706409454346,6.25964446837841,52.43535456087161,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,27.252130811065825,-152.7473395215165,99.245210890204,-1.4698293590545657,-0.8484929573588019,90.8484929573588,27.252130811065825,27.0,99.23902450490084,27.19381978258529,27.19381978258529,27.0,-0.8485458431757277,90.84854584317571,0.0061863853031667,0.058311028480535,5.288581692575178e-05,0.0,-153.0
214329.5,494531.5,3.577257871627808,6.259659171983557,52.43535445258064,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,27.76621145993722,-152.23324721765982,99.69642164941088,-1.462742128372192,-0.8405811974936854,90.84058119749368,27.76621145993722,28.0,99.69020748456376,27.70716252311176,27.70716252311176,28.0,-0.8406335873993652,90.84063358739937,0.0062141648471225,0.0590489368254623,5.238990567979496e-05,0.0,-152.0
214236.5,494530.5,3.859330654144287,6.25829155946845,52.4353555293692,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-27.79557452758021,152.2038827406677,99.85879169290514,-1.180669345855713,-0.6773987291113419,90.67739872911136,332.2044254724198,332.0,99.85256645619238,332.2635159849412,332.2635159849412,332.0,-0.6774409571140642,90.67744095711406,0.0062252367127655,360.0590905125214,4.222800272224436e-05,0.0,152.0
214331.5,494530.5,3.579516887664795,6.259688402001741,52.43534524939375,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,29.05084096980064,-150.94859453831344,99.7414458281404,-1.4604831123352051,-0.8389044086076216,90.83890440860762,29.05084096980064,29.0,99.7352293467037,28.990031529837808,28.990031529837808,29.0,-0.8389566899163925,90.8389566899164,0.0062164814367093,0.0608094399628349,5.2281308770885104e-05,0.0,-151.0
214234.5,494529.5,3.864780902862549,6.25826197534726,52.43534675901215,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-29.0767423090405,150.92269150903883,99.95871752057664,-1.1752190971374512,-0.6735979978794554,90.67359799787944,330.9232576909595,331.0,99.95248670187384,330.9841013823717,330.9841013823717,331.0,-0.6736399846311971,90.6736399846312,0.0062308187027895,360.06084369141223,4.198675174171829e-05,0.0,151.0
214333.5,494529.5,3.5774710178375244,6.259717632007621,52.43533604619898,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,30.33366711315874,-149.665745225485,99.83655024277115,-1.4625289821624756,-0.8392792459261991,90.8392792459262,30.33366711315874,30.0,99.83032844463553,30.271221397457047,30.271221397457047,30.0,-0.8393315454540937,90.83933154545409,0.0062217981356269,0.0624457157016919,5.229952789465031e-05,0.0,-150.0
214233.5,494528.5,3.855376482009888,6.2582470948413,52.43533788052875,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-29.86179736256388,150.13762466034237,99.59645664945788,-1.184623517990112,-0.6814572493472681,90.68145724934726,330.1382026374361,330.0,99.5902487772738,330.20006083315343,330.20006083315343,330.0,-0.6814997233904144,90.68149972339042,0.0062078721840777,360.0618581957173,4.2474043146278895e-05,0.0,150.0
