X,Y,Z,lon,lat,lon_wsta,lat_wsta,h_wsta,north_wsta,east_wsta,azimuth_pyproj,azimuth_back_pyproj,distance_pyproj,dif_z,elevation_pyproj,zenith_view_pyproj,azimuth_pyproj_360,azimuth_pyproj_class360,euclidean_distance,azimuth_bearing,azimuth_bearing_360,azimuth_bearing_class360,elevation_manual,zenith_view_manual,distance_comparison,azimuth_comparison,elevation_comparison,azimuth_class_comparison,azimuth_hor
214279.5,494642.5,5.583136081695557,6.2589436432350976,52.43635737764472,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-0.6359203451385973,179.36405380480912,199.83015942273173,0.5431360816955566,0.1557288881794796,89.84427111182052,359.3640796548614,359.0,199.81772356492965,359.36566851192686,359.36566851192686,359.0,0.1557385800763538,89.84426141992364,0.0124358578021031,360.0015888570654,9.691896874219896e-06,0.0,179.0
214265.5,494641.5,5.518786430358888,6.258737611056379,52.436349905726274,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-4.662839787879977,175.33697104714727,199.6472036911884,0.4787864303588875,0.1374043244835321,89.86259567551647,355.33716021212,355.0,199.63478007876736,355.3487601596911,355.3487601596911,355.0,0.1374128753559103,89.8625871246441,0.0124236124210028,360.0115999475711,8.55087237819352e-06,0.0,175.0
214255.5,494640.5,5.495266914367676,6.258590394692414,52.43634200082603,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-7.545598868285178,172.4540952731956,199.8373134492377,0.4552669143676757,0.130530315720728,89.86946968427927,352.4544011317148,352.0,199.82487862638436,352.4730390238312,352.4730390238312,352.0,0.1305384384116937,89.86946156158831,0.0124348228534074,360.0186378921164,8.122690965672863e-06,0.0,172.0
214269.5,494639.5,5.519284248352051,6.258796072778827,52.436331499799465,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-3.5604596553257286,176.43939752040097,197.31915360013943,0.4792842483520507,0.1391700202985322,89.86082997970146,356.4395403446743,356.0,197.30687374277215,356.4484141391273,356.4484141391273,356.0,0.1391786818380118,89.86082131816198,0.0122798573672469,360.008873794453,8.661539479565272e-06,0.0,176.0
214289.5,494639.5,5.621840476989745,6.259090151409873,52.43632933571972,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,2.255134709364794,-177.7447750084942,196.84993176492557,0.5818404769897452,0.1693518829299597,89.83064811707004,2.255134709364794,2.0,196.83767957067457,2.249505553005243,2.249505553005243,2.0,0.1693624242048052,89.8306375757952,0.0122521942509763,0.0056291563595509,1.0541274845454753e-05,0.0,-178.0
214309.5,494639.5,5.617973804473877,6.259384230004992,52.43632717089488,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,8.038755419849585,-171.96092119163032,198.4062527069269,0.5779738044738769,0.1669068667997747,89.83309313320022,8.038755419849585,8.0,198.3939055802594,8.018930417135548,8.018930417135548,8.0,0.1669172542588058,89.8330827457412,0.0123471266674926,0.019825002714036,1.0387459031091506e-05,0.0,-172.0
214258.5,494638.5,5.494988441467285,6.258634152535944,52.43632370313888,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-6.76708472236127,173.23264410455224,197.44629045024388,0.4549884414672851,0.1320301901907169,89.86796980980928,353.2329152776387,353.0,197.43400326049863,353.24966810183497,353.24966810183497,353.0,0.1320384069833093,89.86796159301669,0.0122871897452228,360.01675282419626,8.216792592413702e-06,0.0,173.0
214262.5,494638.5,5.499052047729492,6.258692968256056,52.43632327045937,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-5.613215537800964,174.38655991038905,196.9670738162957,0.4590520477294921,0.1335334722760395,89.86646652772396,354.38678446219905,354.0,196.9548160822448,354.40072107924345,354.40072107924345,354.0,0.1335417828718144,89.86645821712818,0.0122577340509337,360.0139366170444,8.310595774912999e-06,0.0,174.0
214272.5,494638.5,5.52885627746582,6.25884000755107,52.436322188635614,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-2.7080037542881663,177.29188824708777,196.1211920887421,0.4888562774658203,0.1428165063658098,89.8571834936342,357.29199624571186,357.0,196.1089860620913,357.2987527572583,357.2987527572583,357.0,0.1428253953764392,89.85717460462357,0.0122060266508015,360.0067565115464,8.88901062937042e-06,0.0,177.0
214276.5,494638.5,5.55522346496582,6.258898823267148,52.43632175585711,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-1.5401566915706135,178.45978193107769,195.92479814809224,0.5152234649658203,0.1506703708814943,89.8493296291185,358.4598433084294,358.0,195.91260385392715,358.46368988405567,358.46368988405567,358.0,0.1506797490956428,89.84932025090436,0.0121942941651127,360.00384657562626,9.3782141484533e-06,0.0,178.0
