X,Y,Z,lon,lat,lon_wsta,lat_wsta,h_wsta,north_wsta,east_wsta,azimuth_pyproj,azimuth_back_pyproj,distance_pyproj,dif_z,elevation_pyproj,zenith_view_pyproj,azimuth_pyproj_360,azimuth_pyproj_class360,euclidean_distance,azimuth_bearing,azimuth_bearing_360,azimuth_bearing_class360,elevation_manual,zenith_view_manual,distance_comparison,azimuth_comparison,elevation_comparison,azimuth_class_comparison,azimuth_hor
214274.79601990047,494542.25373134325,3.9592363834381104,6.258856729814796,52.43545701343237,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-4.664484053361654,175.33542120374966,99.96034158302052,-1.0807636165618897,-0.6194534770081092,90.61945347700812,355.33551594663834,355.0,99.95410084831786,355.3471200666567,355.3471200666567,355.0,-0.6194921501941805,90.61949215019418,0.0062407347026436,360.0116041200184,3.867318607131409e-05,0.0,175.0
214275.2935323383,494542.25373134325,3.963449001312256,6.258864045059444,52.43545695960518,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-4.380414449280098,175.61949660634997,99.91514135828334,-1.0765509986877442,-0.6173182666530143,90.61731826665302,355.6195855507199,356.0,99.90890331150445,355.6304886495021,355.6304886495021,356.0,-0.6173568073842234,90.61735680738424,0.006238046778904,360.01090309878225,3.85407312091246e-05,0.0,176.0
214277.2835820896,494542.25373134325,3.9417128562927246,6.258893306036797,52.43545674428644,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-3.241771951924985,176.7581622977791,99.7589528341235,-1.0982871437072754,-0.6307672045136468,90.63076720451365,356.758228048075,357.0,99.7527246318205,356.7663111997912,356.7663111997912,357.0,-0.630806584172988,90.630806584173,0.0062282023030064,360.00808315171616,3.93796593411988e-05,0.0,177.0
214280.2686567164,494542.25373134325,3.937999963760376,6.258937197502988,52.43545642129889,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-1.5282408066509563,178.4717282341642,99.59880276069632,-1.102000036239624,-0.6339170049496329,90.63391700494964,358.47175919334904,358.0,99.5925843367216,358.4755760744288,358.4755760744288,358.0,-0.6339565826251498,90.63395658262516,0.0062184239747296,360.00381688107973,3.957767551687752e-05,0.0,178.0
214280.76616915423,494542.25373134325,3.938234806060791,6.258944512747305,52.43545636746615,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-1.2421827771303515,178.7577920622033,99.58078712823767,-1.101765193939209,-0.6338965758899834,90.63389657588998,358.7578172228697,359.0,99.57456979141936,358.760920152926,358.760920152926,359.0,-0.6339361525298934,90.6339361525299,0.0062173368183238,360.00310293005634,3.9576639910055e-05,0.0,179.0
214282.2587064677,494542.25373134325,3.928269386291504,6.258966458479844,52.43545620596378,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-0.3834873353475231,179.6165048995411,99.54164296924186,-1.111730613708496,-0.639881179145106,90.6398811791451,359.6165126646525,0.0,99.5354281424149,359.6174708734994,359.6174708734994,0.0,-0.6399211289409021,90.6399211289409,0.0062148268269623,360.0009582088469,3.994979579613478e-05,0.0,-180.0
214284.24875621888,494542.25373134325,3.901790618896484,6.258995719455925,52.435455990619054,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,0.7621236947028907,-179.2378608763357,99.52425523900044,-1.138209381103516,-0.6552347524637311,90.65523475246373,0.7621236947028907,1.0,99.51804184240136,0.7602195651240283,0.7602195651240283,1.0,-0.6552756583971683,90.65527565839716,0.0062133965990796,0.0019041295788623,4.09059334371964e-05,0.0,-179.0
214285.7412935324,494542.25373134325,3.8835210800170894,6.259017665187813,52.43545582910601,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,1.6213441552754098,-178.37862302020878,99.53732938865777,-1.1564789199829106,-0.665663628972371,90.66566362897235,1.6213441552754098,2.0,99.53111544023034,1.6172949827687757,1.6172949827687757,2.0,-0.6657051840900933,90.66570518409009,0.0062139484274297,0.0040491725066342,4.15551177223028e-05,0.0,-178.0
214288.7263681592,494542.25373134325,3.871437311172485,6.259061556651692,52.43545550607119,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,3.3381437092798034,-176.6617886750956,99.63058164407704,-1.1685626888275151,-0.6719888519821409,90.67198885198214,3.3381437092798034,3.0,99.6243620999844,3.3298213293491785,3.3298213293491785,3.0,-0.6720308003661326,90.67203080036612,0.006219544092616,0.0083223799306249,4.194838399174117e-05,0.0,-177.0
214290.71641791044,494542.25373134325,3.8729774951934814,6.259090817627459,52.43545529070702,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,4.480228862630611,-175.51968032767246,99.74235160614607,-1.1670225048065186,-0.670351280389574,90.67035128038955,4.480228862630611,4.0,99.73612513809404,4.469079318389379,4.469079318389379,4.0,-0.6703931262092163,90.67039312620922,0.0062264680520343,0.0111495442412321,4.184581964228329e-05,0.0,-176.0
