X,Y,Z,within,lon,lat,lon_wsta,lat_wsta,h_wsta,north_wsta,east_wsta,azimuth_pyproj,azimuth_back_pyproj,distance_pyproj,dif_z,elevation_pyproj,zenith_view_pyproj,azimuth_pyproj_360,azimuth_pyproj_class360,euclidean_distance,azimuth_bearing,azimuth_bearing_360,azimuth_bearing_class360,elevation_manual,zenith_view_manual,distance_comparison,azimuth_comparison,elevation_comparison,azimuth_class_comparison,azimuth_hor
214977.5,497187.5,10.647951126098633,False,6.269663127887638,52.45915218937004,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,14.867244919483651,-165.12428265166292,2831.1625329010017,5.607951126098633,0.1134910155388979,89.8865089844611,14.867244919483651,15.0,2830.9895782028498,14.831745068965535,14.831745068965535,15.0,0.1134979490695401,89.88650205093046,0.1729546981518979,0.0354998505181143,6.933530642114216e-06,0.0,-165.0
215027.5,497127.5,12.870556831359863,False,6.270387932675936,52.4586075179492,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,16.166638793505705,-163.8243141938956,2785.9498096101543,7.830556831359863,0.1610426270548364,89.83895737294516,16.166638793505705,16.0,2785.7795961472666,16.128356187459,16.128356187459,16.0,0.1610524668421898,89.8389475331578,0.1702134628876592,0.0382826060467031,9.839787353388418e-06,0.0,-164.0
215557.5,497117.5,13.781628608703612,False,6.278183099142272,52.45845928679365,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,26.14765359401897,-153.83711951369713,2962.5868891617843,8.74162860870361,0.1690606859898291,89.83093931401017,26.14765359401897,26.0,2962.4064575961743,26.091009367580007,26.091009367580007,26.0,0.1690709829249809,89.83092901707502,0.1804315656099788,0.0566442264389621,1.0296935151810072e-05,0.0,-154.0
212962.5,497092.5,9.623805046081545,False,6.240002855577118,52.45851550262433,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-25.818714879642727,154.1662432942423,2961.253583431883,4.583805046081545,0.088689626230629,89.91131037376937,334.1812851203573,334.0,2961.0705021016383,334.2374222823431,334.2374222823431,334.0,0.0886951098517714,89.91130489014823,0.1830813302444767,360.0561371619858,5.483621142388095e-06,0.0,154.0
212882.5,497077.5,13.878737449645996,False,6.238823350099867,52.45838916807587,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-27.32183176660801,152.66219132657372,2984.5657322824795,8.838737449645997,0.1696799189625384,89.83032008103746,332.678168233392,333.0,2984.381060251002,332.7365611177848,332.7365611177848,333.0,0.1696904186110329,89.83030958138897,0.1846720314774756,360.0583928843928,1.0499648494477489e-05,0.0,153.0
215297.5,497062.5,8.09917640686035,False,6.274348261574034,52.45799372354816,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,21.83736614203536,-158.15044720430134,2809.1029651572967,3.0591764068603498,0.0623963698667352,89.93760363013327,21.83736614203536,22.0,2808.931656130645,21.787930622895143,21.787930622895143,22.0,0.0624001752469455,89.93759982475305,0.1713090266512154,0.0494355191402142,3.805380210324116e-06,0.0,-158.0
213047.5,497057.5,12.1382417678833,False,6.24124724663675,52.45819196684837,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-24.621345803618336,155.3645989353481,2892.622251710367,7.098241767883301,0.1405985446897321,89.85940145531026,335.37865419638166,335.0,2892.4434425463296,335.43288411432405,335.43288411432405,335.0,0.1406072363747405,89.85939276362527,0.178809164037375,360.0542299179424,8.691685008443972e-06,0.0,155.0
213197.5,497057.5,11.411598205566406,False,6.243453933803634,52.45817604260641,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-21.876478501647643,158.11121566331423,2831.7366651118336,6.371598205566406,0.1289191450414451,89.87108085495855,338.1235214983524,338.0,2831.561775924008,338.17302759275253,338.17302759275253,338.0,0.128927107604246,89.87107289239576,0.1748891878255563,360.04950609440016,7.962562800944983e-06,0.0,158.0
213097.5,497027.5,8.772315979003906,False,6.241977597788599,52.45791706523946,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,-23.969153682246017,156.01737009176108,2844.306700390161,3.732315979003906,0.0751838156685517,89.92481618433145,336.030846317754,336.0,2844.1309549014577,336.08399745249983,336.08399745249983,336.0,0.0751884614466357,89.92481153855337,0.1757454887037965,360.05315113474586,4.645778083942065e-06,0.0,156.0
215627.5,496952.5,12.145153999328612,False,6.279182974852239,52.45696876430564,6.258976254721337,52.43456167553207,5.04,494442.73576863104,214284.12325818447,28.848268986425012,-151.1357115953674,2846.851725554347,7.105153999328612,0.142998136515984,89.85700186348402,28.848268986425012,29.0,2846.678339312317,28.787748456865465,28.787748456865465,29.0,0.1430068462483749,89.85699315375163,0.1733862420301193,0.0605205295595503,8.709732390893565e-06,0.0,-151.0
