GroundSurface,WallSurface_UUID_0aaf7b44-4fab-42b0-aaa7-380113caeea0,WallSurface_UUID_2ae98dca-a3b6-4890-a768-3bde754de4cb,WallSurface_UUID_1642fc1e-bbb4-49e9-b47d-881a3cf30be4,WallSurface_UUID_6e4f3933-7da7-446f-b8c2-6627879112b9,RoofSurface,doy
5747.5,7663.33,7663.33,7663.33,7663.33,5747.5,142
5468.7339999999995,7291.644,7291.644,7291.644,7291.644,5468.7339999999995,143
7538.494,10051.323,10051.323,10051.323,10051.323,7538.494,144
7245.133,9660.173999999999,9660.173999999999,9660.173999999999,9660.173999999999,7245.133,145
5010.496,6680.658,6680.658,6680.658,6680.658,5010.496,146
4547.435,6063.24,6063.24,6063.24,6063.24,4547.435,147
5930.7210000000005,7907.625999999999,7907.625999999999,7907.625999999999,7907.625999999999,5930.7210000000005,148
7636.811,10182.411,10182.411,10182.411,10182.411,7636.811,149
6281.271000000001,8375.03,8375.03,8375.03,8375.03,6281.271000000001,150
6067.370999999999,8089.826,8089.826,8089.826,8089.826,6067.370999999999,151
4378.122,5837.494000000001,5837.494000000001,5837.494000000001,5837.494000000001,4378.122,152
3653.997,4871.991999999999,4871.991999999999,4871.991999999999,4871.991999999999,3653.997,153
6699.783,8933.044,8933.044,8933.044,8933.044,6699.783,154
3617.288,4823.0509999999995,4823.0509999999995,4823.0509999999995,4823.0509999999995,3617.288,155
3959.966,5279.9529999999995,5279.9529999999995,5279.9529999999995,5279.9529999999995,3959.966,156
4666.718,6222.285,6222.285,6222.285,6222.285,4666.718,157
5462.383,7283.175,7283.175,7283.175,7283.175,5462.383,158
6081.64,8108.848999999999,8108.848999999999,8108.848999999999,8108.848999999999,6081.64,159
6724.531,8966.037999999999,8966.037999999999,8966.037999999999,8966.037999999999,6724.531,160
7431.89,9909.185000000001,9909.185000000001,9909.185000000001,9909.185000000001,7431.89,161
6018.434,8024.574,8024.574,8024.574,8024.574,6018.434,162
5364.733,7152.977,7152.977,7152.977,7152.977,5364.733,163
4690.902,6254.533,6254.533,6254.533,6254.533,4690.902,164
5955.137,7940.183,7940.183,7940.183,7940.183,5955.137,165
5240.161999999999,6986.879,6986.879,6986.879,6986.879,5240.161999999999,166
6211.814,8282.417000000001,8282.417000000001,8282.417000000001,8282.417000000001,6211.814,167
6085.554,8114.07,8114.07,8114.07,8114.07,6085.554,168
5883.476,7844.629,7844.629,7844.629,7844.629,5883.476,169
5291.540999999999,7055.385,7055.385,7055.385,7055.385,5291.540999999999,170
4072.1730000000002,5429.563,5429.563,5429.563,5429.563,4072.1730000000002,171
5758.348,7677.795,7677.795,7677.795,7677.795,5758.348,172
3745.373,4993.826,4993.826,4993.826,4993.826,3745.373,173
5876.193,7834.922,7834.922,7834.922,7834.922,5876.193,174
5041.994,6722.654,6722.654,6722.654,6722.654,5041.994,175
7484.254,9979.001,9979.001,9979.001,9979.001,7484.254,176
6328.258,8437.673999999999,8437.673999999999,8437.673999999999,8437.673999999999,6328.258,177
6435.793,8581.054,8581.054,8581.054,8581.054,6435.793,178
5981.134,7974.843,7974.843,7974.843,7974.843,5981.134,179
4123.192999999999,5497.589,5497.589,5497.589,5497.589,4123.192999999999,180
4138.806,5518.404,5518.404,5518.404,5518.404,4138.806,181
7326.554,9768.736,9768.736,9768.736,9768.736,7326.554,182
6764.222,9018.96,9018.96,9018.96,9018.96,6764.222,183
7030.317,9373.757,9373.757,9373.757,9373.757,7030.317,184
6922.971,9230.627999999999,9230.627999999999,9230.627999999999,9230.627999999999,6922.971,185
3786.493,5048.656999999999,5048.656999999999,5048.656999999999,5048.656999999999,3786.493,186
5307.299999999999,7076.399,7076.399,7076.399,7076.399,5307.299999999999,187
5267.8589999999995,7023.812999999999,7023.812999999999,7023.812999999999,7023.812999999999,5267.8589999999995,188
3570.049,4760.061000000001,4760.061000000001,4760.061000000001,4760.061000000001,3570.049,189
5826.188,7768.248,7768.248,7768.248,7768.248,5826.188,190
6350.427,8467.233,8467.233,8467.233,8467.233,6350.427,191
7146.839,9529.116,9529.116,9529.116,9529.116,7146.839,192
2564.6200000000003,3419.493,3419.493,3419.493,3419.493,2564.6200000000003,193
1251.3860000000002,1668.509,1668.509,1668.509,1668.509,1251.3860000000002,194
3027.13,4036.1719999999996,4036.1719999999996,4036.1719999999996,4036.1719999999996,3027.13,195
2201.134,2934.8399999999997,2934.8399999999997,2934.8399999999997,2934.8399999999997,2201.134,196
6464.396,8619.192,8619.192,8619.192,8619.192,6464.396,197
6641.478,8855.303,8855.303,8855.303,8855.303,6641.478,198
6308.366999999999,8411.155,8411.155,8411.155,8411.155,6308.366999999999,199
3077.644,4103.523,4103.523,4103.523,4103.523,3077.644,200
3578.441,4771.252,4771.252,4771.252,4771.252,3578.441,201
6669.175,8892.232999999998,8892.232999999998,8892.232999999998,8892.232999999998,6669.175,202
4654.264,6205.682000000001,6205.682000000001,6205.682000000001,6205.682000000001,4654.264,203
5788.818,7718.425,7718.425,7718.425,7718.425,5788.818,204
3585.5299999999997,4780.701000000001,4780.701000000001,4780.701000000001,4780.701000000001,3585.5299999999997,205
2886.201,3848.262,3848.262,3848.262,3848.262,2886.201,206
3698.874,4931.828,4931.828,4931.828,4931.828,3698.874,207
3510.2690000000002,4680.357,4680.357,4680.357,4680.357,3510.2690000000002,208
3834.303,5112.405,5112.405,5112.405,5112.405,3834.303,209
5214.972000000001,6953.295,6953.295,6953.295,6953.295,5214.972000000001,210
5417.353999999999,7223.136,7223.136,7223.136,7223.136,5417.353999999999,211
4846.676,6462.23,6462.23,6462.23,6462.23,4846.676,212
6473.922,8631.891,8631.891,8631.891,8631.891,6473.922,213
6640.772,8854.359,8854.359,8854.359,8854.359,6640.772,214
5324.082,7098.77,7098.77,7098.77,7098.77,5324.082,215
5407.378,7209.833,7209.833,7209.833,7209.833,5407.378,216
5261.419,7015.2210000000005,7015.2210000000005,7015.2210000000005,7015.2210000000005,5261.419,217
4324.384,5765.842000000001,5765.842000000001,5765.842000000001,5765.842000000001,4324.384,218
1647.452,2196.598,2196.598,2196.598,2196.598,1647.452,219
5331.677,7108.899,7108.899,7108.899,7108.899,5331.677,220
4670.759999999999,6227.677,6227.677,6227.677,6227.677,4670.759999999999,221
4207.373,5609.825,5609.825,5609.825,5609.825,4207.373,222
4393.612,5858.146,5858.146,5858.146,5858.146,4393.612,223
3908.048,5210.726000000001,5210.726000000001,5210.726000000001,5210.726000000001,3908.048,224
4754.467,6339.285999999999,6339.285999999999,6339.285999999999,6339.285999999999,4754.467,225
5100.79,6801.052000000001,6801.052000000001,6801.052000000001,6801.052000000001,5100.79,226
3033.589,4044.7819999999997,4044.7819999999997,4044.7819999999997,4044.7819999999997,3033.589,227
4273.954,5698.603,5698.603,5698.603,5698.603,4273.954,228
4335.501,5780.666,5780.666,5780.666,5780.666,4335.501,229
3268.401,4357.866,4357.866,4357.866,4357.866,3268.401,230
3450.232,4600.308,4600.308,4600.308,4600.308,3450.232,231
3388.237,4517.646,4517.646,4517.646,4517.646,3388.237,232
4220.961,5627.948,5627.948,5627.948,5627.948,4220.961,233
3452.068,4602.754,4602.754,4602.754,4602.754,3452.068,234
4758.502,6344.668000000001,6344.668000000001,6344.668000000001,6344.668000000001,4758.502,235
4238.585999999999,5651.4439999999995,5651.4439999999995,5651.4439999999995,5651.4439999999995,4238.585999999999,236
4038.4880000000003,5384.6449999999995,5384.6449999999995,5384.6449999999995,5384.6449999999995,4038.4880000000003,237
5282.622,7043.495,7043.495,7043.495,7043.495,5282.622,238
3998.865,5331.819,5331.819,5331.819,5331.819,3998.865,239
3975.9880000000003,5301.317,5301.317,5301.317,5301.317,3975.9880000000003,240
4321.256,5761.674,5761.674,5761.674,5761.674,4321.256,241
3626.974,4835.962,4835.962,4835.962,4835.962,3626.974,242
3292.167,4389.553999999999,4389.553999999999,4389.553999999999,4389.553999999999,3292.167,243
3182.882,4243.837,4243.837,4243.837,4243.837,3182.882,244
4085.984,5447.978,5447.978,5447.978,5447.978,4085.984,245
2437.7969999999996,3250.3940000000002,3250.3940000000002,3250.3940000000002,3250.3940000000002,2437.7969999999996,246
1841.576,2455.4300000000003,2455.4300000000003,2455.4300000000003,2455.4300000000003,1841.576,247
3655.4829999999997,4873.974999999999,4873.974999999999,4873.974999999999,4873.974999999999,3655.4829999999997,248
3079.2980000000002,4105.729,4105.729,4105.729,4105.729,3079.2980000000002,249
3632.9410000000003,4843.916,4843.916,4843.916,4843.916,3632.9410000000003,250
3462.0510000000004,4616.067,4616.067,4616.067,4616.067,3462.0510000000004,251
4122.289000000001,5496.382,5496.382,5496.382,5496.382,4122.289000000001,252
3534.138,4712.18,4712.18,4712.18,4712.18,3534.138,253
1491.641,1988.8509999999999,1988.8509999999999,1988.8509999999999,1988.8509999999999,1491.641,254
3355.806,4474.407,4474.407,4474.407,4474.407,3355.806,255
3735.687,4980.9130000000005,4980.9130000000005,4980.9130000000005,4980.9130000000005,3735.687,256
4372.056,5829.408,5829.408,5829.408,5829.408,4372.056,257
3384.259,4512.345,4512.345,4512.345,4512.345,3384.259,258
1140.224,1520.299,1520.299,1520.299,1520.299,1140.224,259
2908.29,3877.717,3877.717,3877.717,3877.717,2908.29,260
2842.047,3789.3940000000002,3789.3940000000002,3789.3940000000002,3789.3940000000002,2842.047,261
3264.894,4353.194,4353.194,4353.194,4353.194,3264.894,262
3733.909,4978.545999999999,4978.545999999999,4978.545999999999,4978.545999999999,3733.909,263
4125.231000000001,5500.305,5500.305,5500.305,5500.305,4125.231000000001,264
3837.4739999999997,5116.63,5116.63,5116.63,5116.63,3837.4739999999997,265
1714.762,2286.346,2286.346,2286.346,2286.346,1714.762,266
1884.758,2513.0119999999997,2513.0119999999997,2513.0119999999997,2513.0119999999997,1884.758,267
2599.761,3466.342,3466.342,3466.342,3466.342,2599.761,268
786.884,1049.1779999999999,1049.1779999999999,1049.1779999999999,1049.1779999999999,786.884,269
2835.1130000000003,3780.146,3780.146,3780.146,3780.146,2835.1130000000003,270
2260.337,3013.78,3013.78,3013.78,3013.78,2260.337,271
623.1750000000001,830.898,830.898,830.898,830.898,623.1750000000001,272
2629.1450000000004,3505.525,3505.525,3505.525,3505.525,2629.1450000000004,273
2080.705,2774.271,2774.271,2774.271,2774.271,2080.705,274
1770.527,2360.7019999999998,2360.7019999999998,2360.7019999999998,2360.7019999999998,1770.527,275
415.651,554.203,554.203,554.203,554.203,415.651,276
2806.459,3741.946,3741.946,3741.946,3741.946,2806.459,277
1402.722,1870.295,1870.295,1870.295,1870.295,1402.722,278
1872.805,2497.073,2497.073,2497.073,2497.073,1872.805,279
2037.353,2716.4700000000003,2716.4700000000003,2716.4700000000003,2716.4700000000003,2037.353,280
2880.6150000000002,3840.817,3840.817,3840.817,3840.817,2880.6150000000002,281
2888.449,3851.264,3851.264,3851.264,3851.264,2888.449,282
2592.1020000000003,3456.133,3456.133,3456.133,3456.133,2592.1020000000003,283
1907.9479999999999,2543.929,2543.929,2543.929,2543.929,1907.9479999999999,284
2069.1389999999997,2758.85,2758.85,2758.85,2758.85,2069.1389999999997,285
1494.328,1992.435,1992.435,1992.435,1992.435,1494.328,286
1521.4350000000002,2028.5790000000002,2028.5790000000002,2028.5790000000002,2028.5790000000002,1521.4350000000002,287
1940.967,2587.953,2587.953,2587.953,2587.953,1940.967,288
1580.649,2107.531,2107.531,2107.531,2107.531,1580.649,289
1393.056,1857.405,1857.405,1857.405,1857.405,1393.056,290
1685.0810000000001,2246.774,2246.774,2246.774,2246.774,1685.0810000000001,291
503.873,671.8290000000001,671.8290000000001,671.8290000000001,671.8290000000001,503.873,292
860.658,1147.543,1147.543,1147.543,1147.543,860.658,293
1199.086,1598.7800000000002,1598.7800000000002,1598.7800000000002,1598.7800000000002,1199.086,294
764.851,1019.7989999999999,1019.7989999999999,1019.7989999999999,1019.7989999999999,764.851,295
1467.244,1956.321,1956.321,1956.321,1956.321,1467.244,296
2158.931,2878.569,2878.569,2878.569,2878.569,2158.931,297
614.9989999999999,819.997,819.997,819.997,819.997,614.9989999999999,298
1088.08,1450.7730000000001,1450.7730000000001,1450.7730000000001,1450.7730000000001,1088.08,299
1407.6789999999999,1876.903,1876.903,1876.903,1876.903,1407.6789999999999,300
1933.8120000000001,2578.4139999999998,2578.4139999999998,2578.4139999999998,2578.4139999999998,1933.8120000000001,301
1788.1970000000001,2384.259,2384.259,2384.259,2384.259,1788.1970000000001,302
402.314,536.418,536.418,536.418,536.418,402.314,303
879.7420000000001,1172.988,1172.988,1172.988,1172.988,879.7420000000001,304
1243.9360000000001,1658.582,1658.582,1658.582,1658.582,1243.9360000000001,305
1077.7749999999999,1437.0339999999999,1437.0339999999999,1437.0339999999999,1437.0339999999999,1077.7749999999999,306
813.631,1084.839,1084.839,1084.839,1084.839,813.631,307
1525.385,2033.8470000000002,2033.8470000000002,2033.8470000000002,2033.8470000000002,1525.385,308
1321.38,1761.837,1761.837,1761.837,1761.837,1321.38,309
1495.592,1994.119,1994.119,1994.119,1994.119,1495.592,310
1045.1889999999999,1393.5849999999998,1393.5849999999998,1393.5849999999998,1393.5849999999998,1045.1889999999999,311
420.0,559.997,559.997,559.997,559.997,420.0,312
950.751,1267.6640000000002,1267.6640000000002,1267.6640000000002,1267.6640000000002,950.751,313
621.34,828.455,828.455,828.455,828.455,621.34,314
785.5360000000001,1047.382,1047.382,1047.382,1047.382,785.5360000000001,315
942.352,1256.469,1256.469,1256.469,1256.469,942.352,316
1206.557,1608.743,1608.743,1608.743,1608.743,1206.557,317
444.61400000000003,592.8180000000001,592.8180000000001,592.8180000000001,592.8180000000001,444.61400000000003,318
457.173,609.5630000000001,609.5630000000001,609.5630000000001,609.5630000000001,457.173,319
203.196,270.926,270.926,270.926,270.926,203.196,320
999.192,1332.2540000000001,1332.2540000000001,1332.2540000000001,1332.2540000000001,999.192,321
567.5680000000001,756.754,756.754,756.754,756.754,567.5680000000001,322
1038.182,1384.239,1384.239,1384.239,1384.239,1038.182,323
187.711,250.278,250.278,250.278,250.278,187.711,324
104.839,139.78099999999998,139.78099999999998,139.78099999999998,139.78099999999998,104.839,325
851.96,1135.944,1135.944,1135.944,1135.944,851.96,326
468.797,625.0609999999999,625.0609999999999,625.0609999999999,625.0609999999999,468.797,327
531.267,708.352,708.352,708.352,708.352,531.267,328
852.335,1136.4460000000001,1136.4460000000001,1136.4460000000001,1136.4460000000001,852.335,329
724.647,966.194,966.194,966.194,966.194,724.647,330
149.199,198.93,198.93,198.93,198.93,149.199,331
811.3170000000001,1081.753,1081.753,1081.753,1081.753,811.3170000000001,332
688.155,917.538,917.538,917.538,917.538,688.155,333
873.604,1164.803,1164.803,1164.803,1164.803,873.604,334
634.297,845.7280000000001,845.7280000000001,845.7280000000001,845.7280000000001,634.297,335
471.96,629.2769999999999,629.2769999999999,629.2769999999999,629.2769999999999,471.96,336
741.278,988.369,988.369,988.369,988.369,741.278,337
658.985,878.645,878.645,878.645,878.645,658.985,338
836.825,1115.766,1115.766,1115.766,1115.766,836.825,339
1026.149,1368.198,1368.198,1368.198,1368.198,1026.149,340
867.544,1156.7240000000002,1156.7240000000002,1156.7240000000002,1156.7240000000002,867.544,341
485.692,647.5889999999999,647.5889999999999,647.5889999999999,647.5889999999999,485.692,342
518.054,690.735,690.735,690.735,690.735,518.054,343
234.259,312.34299999999996,312.34299999999996,312.34299999999996,312.34299999999996,234.259,344
164.691,219.585,219.585,219.585,219.585,164.691,345
666.7189999999999,888.959,888.959,888.959,888.959,666.7189999999999,346
518.836,691.7800000000001,691.7800000000001,691.7800000000001,691.7800000000001,518.836,347
129.103,172.13600000000002,172.13600000000002,172.13600000000002,172.13600000000002,129.103,348
230.741,307.653,307.653,307.653,307.653,230.741,349
519.52,692.693,692.693,692.693,692.693,519.52,350
714.804,953.0699999999999,953.0699999999999,953.0699999999999,953.0699999999999,714.804,351
479.231,638.9739999999999,638.9739999999999,638.9739999999999,638.9739999999999,479.231,352
425.15799999999996,566.8770000000001,566.8770000000001,566.8770000000001,566.8770000000001,425.15799999999996,353
400.652,534.201,534.201,534.201,534.201,400.652,354
812.357,1083.141,1083.141,1083.141,1083.141,812.357,355
479.892,639.854,639.854,639.854,639.854,479.892,356
254.677,339.568,339.568,339.568,339.568,254.677,357
417.599,556.797,556.797,556.797,556.797,417.599,358
650.313,867.0790000000001,867.0790000000001,867.0790000000001,867.0790000000001,650.313,359
153.365,204.484,204.484,204.484,204.484,153.365,360
729.267,972.354,972.354,972.354,972.354,729.267,361
801.523,1068.695,1068.695,1068.695,1068.695,801.523,362
555.932,741.241,741.241,741.241,741.241,555.932,363
909.638,1212.848,1212.848,1212.848,1212.848,909.638,364
872.851,1163.799,1163.799,1163.799,1163.799,872.851,365
