GroundSurface,WallSurface_UUID_0aaf7b44-4fab-42b0-aaa7-380113caeea0,WallSurface_UUID_2ae98dca-a3b6-4890-a768-3bde754de4cb,WallSurface_UUID_1642fc1e-bbb4-49e9-b47d-881a3cf30be4,WallSurface_UUID_6e4f3933-7da7-446f-b8c2-6627879112b9,RoofSurface,doy
3901.418,5201.888,5201.888,5201.888,5201.888,3901.418,131
3903.283,5204.377,5204.377,5204.377,5204.377,3903.283,132
4232.456,5643.268,5643.268,5643.268,5643.268,4232.456,133
4050.516,5400.6810000000005,5400.6810000000005,5400.6810000000005,5400.6810000000005,4050.516,134
3968.953,5291.938,5291.938,5291.938,5291.938,3968.953,135
3823.192,5097.588,5097.588,5097.588,5097.588,3823.192,136
3833.206,5110.939,5110.939,5110.939,5110.939,3833.206,137
4007.074,5342.764,5342.764,5342.764,5342.764,4007.074,138
4197.407,5596.537,5596.537,5596.537,5596.537,4197.407,139
4173.191,5564.254,5564.254,5564.254,5564.254,4173.191,140
4202.786,5603.715999999999,5603.715999999999,5603.715999999999,5603.715999999999,4202.786,141
4002.5750000000003,5336.762000000001,5336.762000000001,5336.762000000001,5336.762000000001,4002.5750000000003,142
4186.495,5581.99,5581.99,5581.99,5581.99,4186.495,143
4212.627,5616.832,5616.832,5616.832,5616.832,4212.627,144
4113.178000000001,5484.237,5484.237,5484.237,5484.237,4113.178000000001,145
4008.2329999999997,5344.307,5344.307,5344.307,5344.307,4008.2329999999997,146
4000.805,5334.405000000001,5334.405000000001,5334.405000000001,5334.405000000001,4000.805,147
4464.442,5952.588000000001,5952.588000000001,5952.588000000001,5952.588000000001,4464.442,148
4208.294000000001,5611.054,5611.054,5611.054,5611.054,4208.294000000001,149
4427.292,5903.053,5903.053,5903.053,5903.053,4427.292,150
4462.943,5950.589,5950.589,5950.589,5950.589,4462.943,151
4864.883,6486.507,6486.507,6486.507,6486.507,4864.883,152
4497.596,5996.792,5996.792,5996.792,5996.792,4497.596,153
4545.724,6060.9619999999995,6060.9619999999995,6060.9619999999995,6060.9619999999995,4545.724,154
4216.004,5621.339,5621.339,5621.339,5621.339,4216.004,155
4241.673,5655.56,5655.56,5655.56,5655.56,4241.673,156
4557.849,6077.132,6077.132,6077.132,6077.132,4557.849,157
4433.884,5911.841,5911.841,5911.841,5911.841,4433.884,158
4435.671,5914.224,5914.224,5914.224,5914.224,4435.671,159
4664.471,6219.291,6219.291,6219.291,6219.291,4664.471,160
4579.575,6106.097,6106.097,6106.097,6106.097,4579.575,161
4650.000999999999,6199.999,6199.999,6199.999,6199.999,4650.000999999999,162
4415.902,5887.865,5887.865,5887.865,5887.865,4415.902,163
4616.048,6154.73,6154.73,6154.73,6154.73,4616.048,164
4329.067,5772.0869999999995,5772.0869999999995,5772.0869999999995,5772.0869999999995,4329.067,165
4540.782,6054.375,6054.375,6054.375,6054.375,4540.782,166
4479.237999999999,5972.313,5972.313,5972.313,5972.313,4479.237999999999,167
4888.982,6518.639,6518.639,6518.639,6518.639,4888.982,168
4470.753000000001,5961.000999999999,5961.000999999999,5961.000999999999,5961.000999999999,4470.753000000001,169
4406.475,5875.294,5875.294,5875.294,5875.294,4406.475,170
4179.572,5572.759999999999,5572.759999999999,5572.759999999999,5572.759999999999,4179.572,171
3927.108,5236.1449999999995,5236.1449999999995,5236.1449999999995,5236.1449999999995,3927.108,172
4316.8150000000005,5755.746,5755.746,5755.746,5755.746,4316.8150000000005,173
4436.549999999999,5915.396000000001,5915.396000000001,5915.396000000001,5915.396000000001,4436.549999999999,174
4496.555,5995.402999999999,5995.402999999999,5995.402999999999,5995.402999999999,4496.555,175
4398.452,5864.601,5864.601,5864.601,5864.601,4398.452,176
4994.246999999999,6658.995,6658.995,6658.995,6658.995,4994.246999999999,177
4577.745,6103.657,6103.657,6103.657,6103.657,4577.745,178
4636.251,6181.6630000000005,6181.6630000000005,6181.6630000000005,6181.6630000000005,4636.251,179
4294.432,5725.907,5725.907,5725.907,5725.907,4294.432,180
4138.992,5518.652,5518.652,5518.652,5518.652,4138.992,181
4429.831,5906.44,5906.44,5906.44,5906.44,4429.831,182
4644.304,6192.399,6192.399,6192.399,6192.399,4644.304,183
